stop_id,stop_code,stop_name,stop_lat,stop_lon
534,U02144,Sarojini Nagar Market,28.57971,77.19691
535,U02196,Sarojini Nagar Market,28.57795,77.19896
536,U02201,Sarojini Nagar Police Station,28.57556,77.19906
537,U02205,AB Block Sarojini Nagar,28.57125,77.19925
538,U02239,Raj Nagar,28.570017,77.20125
539,U02674,Andrews Ganj Shiv Mandir,28.56536,77.2246
540,U02615,Ayurvigyan Nagar,28.56041,77.22138
541,U02566,Krishi Bhawan,28.615,77.211833
542,U02544,Kamla Nehru College,28.5566,77.21688
543,U02580,Kamla Nehru College,28.55545,77.2191
544,U02740,Siri Fort Road,28.55365,77.228144
545,U02773,Krishi Vihar,28.546,77.2298
546,U02799,Panchsheel Enclave,28.54303,77.23111
547,U02798,Pushpa Bhawan Crossing,28.5281,77.23175
548,U02772,Pushpa Vihar/Police Force Madangiri Village,28.5247,77.2303
549,U02717,Ambedkar Nagar Terminal,28.51631,77.2267
550,U02722,Ambedkar Nagar Terminal,28.515467,77.227238
551,U02762,Madangiri DDA Flats/  Pushpa Vihar Sec-3,28.52043,77.22838
552,U02793,Pushpa Bhawan,28.527033,77.231117
553,U02809,Seikh Sarai-II,28.5339,77.2319
554,U02778,Panchsheel Enclave,28.54301,77.23133
555,U02730,Siri Fort Road,28.55435,77.22705
556,U02723,Siri Fort Road,28.55426,77.227
557,U02573,Kamla Nehru College,28.556354,77.216916
558,U02547,Neeti Bagh,28.557828,77.217534
559,U02582,Uday Park,28.55913,77.21933
560,U02629,Ayurvigyan Nagar,28.5615,77.22221
561,U02666,Andrews Ganj Shiv Mandir,28.56543,77.2245
562,U02248,Raj Nagar,28.5695,77.2014
563,U02204,Vinay Nagar - AB Block,28.57056,77.1992
564,U02195,Sarojini Nagar Police Station,28.57516,77.19903
565,U02191,Sarojini Nagar Market,28.57761,77.19891
566,U02156,Sarojini Nagar Market,28.5796,77.19713
567,U02101,I Block,28.57946,77.19288
568,U02058,M Block,28.57833,77.1899
569,U02061,Sarojini Nagar Depot,28.57325,77.18995
570,U02046,Safdar Jung Enclave,28.568158,77.189566
571,U02038,Mohammadpur Village,28.56496,77.1891
572,U02026,S J Enclave - R K Puram Sec-2,28.56166,77.18841
573,U01960,R K Puram Sec 3,28.55661,77.18448
574,U01919,R K Puram Sec 1-4,28.55803,77.1824
575,U01897,R K Puram Sec 4,28.56181,77.18078
576,U01879,RK Puram Sec-1,28.564281,77.179821
577,U00639,Shahbad Mohammad Pur,28.55946,77.07136
578,U00633,Dwarka Sec 8 SPG Complex,28.56271,77.07106
579,U00597,Dwarka Metro Station Sector 8,28.56611,77.06686
580,U00563,Dwarka Sec- 22,28.55776,77.06186
581,U00542,Sector -21 Dwarka,28.55415,77.05746
582,U01189,Mahipal Pur Village,28.5458,77.1269
583,U01236,Mahipal Pur,28.54183,77.12933
584,U01340,Rang Puri Pahari Old P S,28.538033,77.1368
585,U01367,C-8 Vasant Kunj,28.5368,77.14005
586,U01398,ISIC Hospital,28.53405,77.14256
587,U01455,Kathuria Public School,28.53105,77.14651
588,U01484,Masoodpur Dairy,28.5277,77.15126
589,U01538,Masoodpur Village,28.52551,77.15455
590,U01567,Vasant Kunj B-1,28.52258,77.1574
591,U01605,Vasant Kunj D-3-4,28.51683,77.16153
592,U01643,Kishan Garh,28.5146,77.16428
593,U01677,Vasant Kunj Sec-A,28.5118,77.16668
594,U01690,Vasant Kunj Sec-A,28.51156,77.16663
595,U01745,Vasant Kunj A- Pocket Blk,28.5104,77.1702
596,U01858,Andheria Bagh More,28.5094,77.17881
597,U02045,Ahinsa Sthal,28.5205,77.18948
598,U02071,Lado Sarai,28.523524,77.19079
599,U02107,Dhaula Peer,28.52265,77.19365
600,U02184,Dhola Pir,28.5221,77.19825
601,U02271,Saidulajab Village,28.52051667,77.20265
602,U02383,Maidan Garhi Crossing (SDM Court),28.51946,77.20775
603,U02533,Saket Crossing,28.51781,77.21631
604,U02605,Asian Market,28.51683,77.221
605,U02653,DIPSAR,28.516167,77.223833
606,U02652,DIPSAR,28.516,77.2234165
607,U02614,Asian Market,28.51661,77.22128
608,U02540,Saket Crossing,28.51758,77.21655
609,U02407,Maidan Garhi Crossing (SDM Court),28.51905,77.2088
610,U02297,Said ul zeb village,28.52002,77.204379
611,U02227,Saidulajab,28.52123,77.2
612,U02171,Dhaula Peer,28.52195,77.19791
613,U02093,Lado Sarai,28.52253,77.19308
614,U02051,Ahinsa Sthal,28.52143,77.18971
615,U01857,Andheria Bagh More,28.5092,77.17893
616,U01739,Vasant Kunj A- Pocket Blk,28.51031,77.16976
617,U01683,D-2 Vasant Kunj,28.5115,77.1663
618,U01634,Kishan Garh,28.51425,77.16435
619,U01603,Vasant Kunj D-3-4,28.51703,77.16096
620,U01565,Vasant Kunj B-1,28.52205,77.15763
621,U01536,Masoodpur Village,28.52526,77.1547
622,U01506,Masoodpur Dairy,28.52801,77.14956
623,U01449,Kathuria Public School,28.5308,77.14641
624,U01395,Varma Farm,28.53206,77.14461
625,U01365,C-8 Vasant Kunj,28.53661,77.14003
626,U01332,Rang Puri Pahari Old P.S,28.53788,77.1369
627,U01223,Mahipal Pur Village,28.54518,77.12771
628,U01170,Mahipal Pur,28.54551,77.122808
629,U01114,Rang Puri,28.54053,77.11761
630,U01071,Shiv Murti 1,28.52733,77.10243
631,U00941,Rajokari Xing,28.52213,77.0974
632,U00808,Kapashera Crossing,28.531267,77.0882
633,U00834,Samalkha Village,28.534583,77.090417
634,U00856,Samalkha Crossing,28.53821,77.09135
635,U00527,Bharthal Under Pass,28.5476,77.05725
636,U00580,Dwarka Sec- 22,28.55783,77.06175
637,U00599,Dwarka Metro Station Sector 8,28.56748,77.06696
638,U00642,Shahbad Mohammad Pur Terminal,28.56053,77.07221
639,U00598,Uttam Nagar Terminal,28.6255,77.0665
640,U00601,A1 Janak Puri,28.62353,77.06841
641,U00623,Tilak Pul (Pankha Road),28.62155,77.07003
642,U00651,Jeevan Park,28.61996,77.07321
643,U00680,Janak Puri C-1,28.618179,77.077029
644,U00700,Mata Chandan Devi Hospital,28.618876,77.078653
645,U00766,C-2 Janak Puri,28.621854,77.08423
646,U00819,C-2-B Janak Puri,28.621854,77.088538
647,U00825,C-2-B Janak Puri,28.6213,77.08891
648,U00818,C-4-E Janak Puri,28.617193,77.088357
649,U00870,C-3 Janak Puri,28.615351,77.092279
650,U00903,C-4H Janak Puri,28.61633,77.09523
651,U00939,Janak Puri C-5A,28.61473,77.09766
652,U00956,Desu Colony Janak Puri,28.6111,77.0989
653,U00974,Sagarpur Vashist Park,28.60928,77.10106
654,U01004,D-Block Janakpuri,28.61085,77.10355
655,U01019,Lajwanti Garden,28.61406,77.10625
656,U01079,Janak Setu,28.61071,77.11386
657,U04005A,Kirbi Place,28.603769,77.130988
658,U01481,R R Line,28.59618,77.1504
659,U01625,Dhaula Kuan,28.59295,77.16283
660,U02275,Raj Nagar,28.5696,77.2031
661,U01635,Dhaula Kuan,28.5929,77.16378
662,U01578,Golf Club,28.59296,77.15813
663,U01489,R R Line,28.59576,77.15098
664,U01356,Signal Officer Flat Delhi Cant,28.60036,77.13926
665,U01208,Kirby Place,28.605307,77.127172
666,U01080,Janak Setu,28.61051,77.11378
667,U04004A,Lajwanti Garden,28.612256,77.110623
668,U01040,Nangal Raya,28.61181,77.10926
669,U01025,D-Block Janak Puri Pankha Road,28.607762,77.103897
670,U00965,Sagar Pur- Vashisth Park,28.6092,77.09958
671,U00953,Desu Colony-Janak Puri,28.61083333,77.09866667
672,U00938,Janak Puri A-Block,28.614573,77.097602
673,U00902,C4H Janakpuri,28.616,77.0951
674,U00863,C-3 Janak Puri,28.61516667,77.092
675,U00807,C-4E Janak Puri,28.61661,77.088
676,U00820,C-2-B Janak Puri,28.62106,77.08885
677,U00764,C-2 Janak Puri Passongi Pur,28.621648,77.084119
678,U00685,C-1 Janak Puri,28.61788,77.07715
679,U00653,Jeewan Park,28.61961,77.07355
680,U00624,Tilak Pul,28.62136,77.06998
681,U00603,Uttam Nagar / A1 Janak Puri,28.624,77.06796
682,U00600,Uttam Nagar Terminal,28.625242,77.0669
683,U02030,Lado Sarai Xing,28.524346,77.188332
684,U02052,Lado sarai,28.52405,77.1898
685,U02055,Lado sarai X-ing,28.5235,77.190667
686,U02106,Arya Samaj Road,28.647785,77.193378
687,U02108,Arya Samaj Road,28.647873,77.193567
688,U02237,Meghdoot Bhawan/Jhandewalan Metro Station,28.64393,77.20108
689,U02240,Meghdoot Bhawan/Jhandewalan Metro,28.64366,77.20096
690,U02283,Thana Mandir Marg,28.63868,77.2034
691,U02288,Gole Market- Peshwa Road,28.63476,77.2037
692,U02293,Kendriya Terminal Church Road,28.61731,77.20391
693,U02295,Panch Kuian Road Banwai Lal Hospital,28.64165,77.2042
694,U02305,Kendriya Terminal-Church Road,28.61746,77.20373
695,U02310,Panchkuian Rd Banwari Lal Hos,28.64168,77.20455
696,U02372,Panchkuian Road,28.64035,77.20691
697,U02408,Panchsheel Club,28.54456,77.20876
698,U02413,Panchsheel Club,28.54608,77.20925
699,U02415,Shaheed Bhagat Singh Marg,28.63341,77.20921
700,U02430,Krishna Menon Marg,28.605,77.21093
701,U02434,Shahpur Jat/Khel Gaon,28.54998,77.21045
702,U02437,A V Bhawan,28.62063,77.20981
703,U02438,Shahpur Jat,28.54825,77.20996
704,U02443,Khel Gaon,28.55001,77.21045
705,U02452,Kalawati Saran Hospital,28.63811,77.21076
706,U02454,Khel Gaon,28.55073,77.21086
707,U02456,Krishna Menon Marg,28.60505,77.21108
708,U02486,Panchsheel Club,28.5432,77.21365
709,U02488,Sucheta Kriplani Hospital,28.63628,77.214
710,U02513,Sadhna Enclave,28.54293,77.21496
711,U02514,Shivaji Stadium,28.633045,77.214824
712,U02516,Kamla Nehru College,28.556274,77.21542
713,U02526,Kalma Nehru College,28.55646,77.21588
714,U02536,Sadhna Enclave,28.543,77.21648
715,U02619,Mori Gate Terminal,28.6665,77.2254
716,U02622,Scindia House / Kailash Bhawan,28.62913,77.22188
717,U02626,Scindia House,28.62875,77.22186
718,U02627,Mori Gate Terminal,28.66693,77.22466
719,U02640,Max Muller Marg,28.5955,77.22346
720,U02644,Lodhi Road Crossing,28.59215,77.22365
721,U02646,DIPSAR College of Pharmacy,28.51628,77.22386
722,U02648,University Of Pharmacy Khanpur,28.51615,77.22358
723,U02649,N D Railway Station Gate No 2,28.64275,77.223717
724,U02657,18-Block Lodhi Colony,28.5874,77.22405
725,U02661,18 block Lodhi Colony,28.58676,77.22426
726,U02662,Max Mullar Bhawan,28.62491,77.22413
727,U02668,Max Muller Bhawan,28.62451,77.22456
728,U02673,Swami Nagar,28.54235,77.2248
729,U02676,Swami Nagar,28.5422,77.22465
730,U02689,ISBT Nityanand Marg,28.6681,77.2253
731,U02690,I.S.B.T Nityanand marg,28.66836,77.22506
732,U02696,Bhartiya Vidhya Bhawan,28.62196,77.22581
733,U02697,Vivekanand Marg,28.64145,77.226
734,U02703,Kamla Market,28.643,77.22608
735,U02704,Bhartiya Vidhya Bhawan,28.62131,77.2264
736,U02710,PT College Kotla,28.56981,77.22653
737,U02732,Homeopathic College,28.572,77.22766
738,U02734,Siri Fort Road,28.55291,77.22803
739,U02735,Lodhi Road Central School,28.58501,77.22823
740,U02741,Lodhi Road Central School,28.58483,77.22815
741,U02748,Baroda House,28.61746,77.22858
742,U02751,Siri Fort Road,28.554683,77.228567
743,U02755,Defence Colony,28.57435,77.22878
744,U02759,Baroda House,28.61703,77.22861
745,U02765,Defence Colony,28.57423,77.229
746,U02771,ISBT Kashmiri Gate,28.66691,77.22948
747,U02780,J L Nehru Stadium,28.58385,77.2299
748,U02783,J L Nehru Stadium,28.58415,77.23006
749,U02792,Central School,28.5631,77.2324
750,U02821,Devli Road X-Ing,28.5141,77.233
751,U02823,Jaipur House,28.60901,77.23328
752,U02824,Jaipur House,28.6095,77.23306
753,U02839,GPO,28.66191,77.2346
754,U02844,Kaka Nagar,28.605726,77.235109
755,U02845,Kaka  Nagar,28.606024,77.235119
756,U02873,Golf Club,28.60173,77.23778
757,U02877,Golf Club,28.6014,77.2378
758,U02895,Greater Kailash II E Block,28.538202,77.239813
759,U02896,Savitri Cinema,28.54168,77.23951
760,U02943,Greater Kailash II E Block,28.537053,77.241486
761,U02953,DPS,28.59296,77.24225
762,U02965,Greater Kailash II M Block,28.534282,77.243896
763,U02966,Greater Kailash II M Block,28.534591,77.243797
764,U02976,Greater Kailash II S Block,28.52871975,77.24501789
765,U02982,C R Park Market-1,28.54053,77.24531
766,U02984,Chitranjan Park B Block,28.5405,77.24525
767,U02987,Chandan Market,28.531832,77.245628
768,U02991,Chandan Market,28.5312,77.245807
769,U03021,CR Park,28.53993,77.2485
770,U03022,CR Park,28.5399,77.24865
771,U03030,Narmda Apparment,28.527929,77.249208
772,U03037,Bhogal,28.58483,77.2497
773,U03044,Paras Cinema,28.545318,77.250527
774,U03056,CR Park Mela Ground,28.537772,77.252505
775,U03060,C R Park Market-2,28.536345,77.25359
776,U03069,Alakhnanda Appartment,28.525307,77.253516
777,U03094,Tara Apartment,28.523849,77.255065
778,U03095,Tara Apartment,28.52396,77.255075
779,U03096,DDA Flats/Shivalik Appartment,28.53318,77.25515
780,U03109,DDA Flats Kalkaji Market,28.53115,77.2563
781,U03134,Ashram,28.573278,77.257586
782,U03137,G Block Kalka Ji,28.54004,77.25838
783,U03156,Rampuri,28.53452,77.26018
784,U03462,Maruti,28.521329,77.293907
785,U00782,IGI Terminal-3,28.55693,77.09085
786,U00936,Cargo,28.55526,77.09985
787,U00942,Cargo Terminal,28.55291,77.104
788,U01517,Masood Pur Village,28.526514,77.153137
789,U02412,Press Enclave,28.52815,77.20893
790,U02525,Hauz Rani,28.52945,77.21585
792,U03199,Taimur Nagar,28.572567,77.265817
793,U03501,Mandawali Govt School,28.631701,77.297946
794,U03537,Nidhi Appartment,28.63118,77.30165
795,U03562,Himalya Appartment,28.63216,77.30436
796,U03700,Atta chowk-Rajni Gandha Chowk,28.577967,77.319167
797,U03721,Atta Peer Market,28.575063,77.32115
798,U03727,Noida Atta Peer,28.57498,77.32172
799,U03737,Noida Sec-18 -Noida Atta Peer,28.574367,77.322033
800,U03752,Noida Sec-27 Staff Quaters,28.580937,77.323801
801,U03753,Noida Sec-27 Staff Quaters,28.581453,77.324105
802,U03758,Telephone Exch- Noida Sec-19,28.5822,77.325533
803,U03768,Noida Sec-9- Power House,28.584049,77.327588
804,U03775,Noida Sector-28-29,28.569017,77.328583
805,U03778,Noida Sec 20(Police Station),28.584579,77.328743
806,U03782,Atta Market,28.56933,77.3276
807,U03797,Noida Sector10-Noida Sec-9,28.58785,77.332733
808,U03799,Noida Sec-10 21-Jalvayu Vihar,28.587328,77.33258
809,U03805,Noida Sector-37,28.56434,77.335377
810,U03811,Noida Sector-12 O Block,28.5908,77.3372
811,U03813,Noida Sector-12 O Block,28.59117,77.337297
812,U03815,Noida Sector-37,28.561503,77.337626
813,U03817,Noida Sector-37,28.5615,77.33835
814,U03824,Chora More Sec-12,28.5933,77.3405
815,U03837,Noida Sector-11,28.59686,77.344448
816,U03841,Sector-22 Noida X-ing,28.599363,77.345512
817,U03844,Noida Sec-22 Shiv Mandir,28.599167,77.34555
818,U03848,Noida Sec-57 Xing,28.60008,77.350707
819,U03849,Sector-22 Noida H-BLK,28.599677,77.34941
820,U03857,Noida Sector-53 Chowk,28.592733,77.3563
821,U03858,Noida Sector-32,28.592646,77.356657
822,U01163,Supply Depot,28.60665,77.12325
823,U01356A,Signal Officers Flat Delhi Cantt,28.602,77.13543
824,U01594,Golf Club,28.592867,77.158683
825,U02522,Regal,28.6287,77.2164
826,U02815,Central School,28.5615,77.23175
827,U03026,Nehru Place,28.54855,77.24896
828,U03516,Badarpur MB Road,28.499524,77.300499
829,U99855,Sadiq Nagar,28.555983,77.2291
830,U99855A,Sadiq Nagar,28.5562,77.2294
831,U99867,E.S.I. Hospital,28.515891,77.280485
832,U99867A,E.S.I.Hospital,28.515987,77.280681
833,U99868,N D Railway Station Gate 2,28.64265,77.22373
834,NS12,Noida Sec 12,28.75562096,77.49000549
835,U01626,Malai Mandir,28.571,77.162538
836,U01636,Dhaula Kuan,28.5934,77.1639
837,U02446,Police Station Tughlak Road,28.59726,77.210459
838,U02494,S J Terminal,28.57963,77.21401
839,U02505,Safdarjung Terminal,28.578708,77.214332
840,U02637,Minto Road terminal,28.63948,77.223514
841,U99600,RLA College,28.578553,77.162353
842,U99601,SM Temple-Shanti Niketan,28.57125,77.1628
843,U99743,Sheikh Sarai Ph II,28.5342,77.232
844,U99854,Shahin Bagh,28.54723,77.30628
845,U99854A,Okhla Extension (Abul Fazl Encalve),28.54668,77.3069
846,U01859,RK Puram Sec-1,28.56413,77.17865
847,U01877,R K Puram Sec 1,28.56303,77.17998
848,U01964,R K Puram Sec 3,28.55671,77.18498
849,U02083,Green Field School,28.566057,77.191525
850,U02203,Ch Harsukh Marg,28.565074,77.199238
851,U02608,Mori Gate,28.667093,77.221228
852,U02672,Mori Gate Terminal,28.66686,77.2247
853,U02805,ISBT Maharana Pratap Bus (T),28.6692,77.2318
854,U02813,ISBT Ring Road,28.6691,77.2324
855,U02835,GGS Indraprastha University,28.6648,77.2345
856,U02849,Yamuna Bazar - GGS Universicy,28.66485,77.23545
857,U02969,Ambedkar Stadium Terminal,28.6396,77.24371
858,U02979,Vijay Ghat,28.6578,77.2448
859,U02983,Shanti Vana,28.64915,77.2456
860,U02986,Vijay Ghat,28.656956,77.245371
861,U02990,Shanti Vana,28.64971,77.2457
862,U03008,Raj Ghat,28.6415,77.24671
863,U03013,Raj Ghat,28.64168,77.24706
864,U99723,Neelam Chowk,28.391654,77.305849
865,U99724,AZRANDA MORE,28.394442,77.312227
866,U99725,India Gate,28.610617,77.228467
867,U99726,Old Faridabad,28.415424,77.310578
868,U99726A,OLD FARIDABAD,28.415287,77.310361
869,U99727,Kapashera Crossing,28.52896,77.08681
870,U99727A,Badakal Lake More,28.429023,77.309271
871,U99728,Faridabad Dushera Ground,28.385893,77.299248
872,U99728A,Faridabad Dushera Ground,28.385949,77.299062
873,U99729,BHAGAT SINGH TERMINAL,28.635301,77.241271
874,U99972,Yamuna Bazar,28.66305,77.23665
875,U99981A,Arjun Nagar,28.56105,77.2008
876,U99982A,N C C Office,28.55926,77.19295
877,U00785,IGI Airport TERM-2,28.55713,77.09176
878,U01508,Hill Area /Mall,28.533226,77.151873
879,U01514,Vasant Kunj Police Station C-8,28.535454,77.152775
880,U01523,Bhatnagar International School,28.53121,77.1536
881,U01548,Goenka Public School,28.52808,77.15601
882,U01553,Hill Area -Shoping Mall,28.54128,77.15648
883,U01564,"B-8,9 VASANT KUNJ",28.5287,77.15745
884,U01568,Vasant Kunj 8 & 9,28.52886,77.15761
885,U01612,Vasant Kunj 5/6,28.51857,77.15995
886,U01614,Mother Dairy Kishan Garh,28.52673,77.16188
887,U01630,CWD Colony,28.5574,77.1634
888,U01645,Vasant Vihar CPWD Colony,28.55491,77.16455
889,U01648,F-Block Vasant Vihar,28.56035,77.1612
890,U01649,S M Temple,28.568531,77.164379
891,U01654,Vasant Vihar CPWD Colony,28.55486,77.16466
892,U01656,Swami Malai Mandir,28.56845,77.16476
893,U01660,B-3 Vasant Kunj,28.524877,77.165139
894,U01670,R K Puram Sec 8,28.56973,77.16556
895,U01674,Vasant Kunj Sec-D2,28.512177,77.166198
896,U01676,Nelson Mandela Marg Xing,28.55231,77.16538
897,U01679,R K Puram Sec 8,28.56966,77.16596
898,U01709,Baba Gangnath Mandir - DDA Flat Munirka,28.55608,77.16741
899,U01714,Vasant vihar Poorvi Marg,28.562081,77.168414
900,U01724,Poorvi Marg,28.56111,77.16775
901,U01730,Sec 5 R K Puram,28.56055,77.17018
902,U01731,R K Puram Sec 7,28.57065,77.16916
903,U01749,RK Puram Sec-9,28.571333,77.170767
904,U01755,Vasant Vihar Depot,28.55808,77.16948
905,U01757,Vasant Vihar Depot,28.55803,77.16963
906,U01758,Sec 5 R K Puram,28.559683,77.170583
907,U01767,Vasant Vihar Depot,28.559319,77.171417
908,U01849,Moti Bagh-1,28.57993,77.17863
909,U01852,RK Puram Sec 1,28.5629,77.17838
910,U01888,Moti Bagh,28.58045,77.1803
911,U01973,Railway Museum,28.58691,77.18525
912,U01982,Old Rajendra Nagar Market,28.641454,77.185336
913,U01986,Old Rajendra Nagar Market,28.641399,77.18543
914,U01988,Railway Museum,28.58726,77.18555
915,U01995,Old Rajendra Nagar Market,28.642516,77.186044
916,U02019,S J Enclave - R K Puram Sec-2,28.56156,77.18823
917,U02020,Russian Embessy,28.5925,77.18811
918,U02028,Karol Bagh Metro Station,28.64383,77.18893
919,U02034,Karol Bagh Metro Station,28.64413,77.18888
920,U02042,USSR Embassy,28.594446,77.189302
921,U02081,Africa Avenue,28.5696,77.19131
922,U02085,Africa Avenue,28.569183,77.191267
923,U02105,Sadhu Vaswani Marg/Pusa Road Petrol Pump,28.64448,77.19281
924,U02113,Sadhu Vaswani Marg/Pusa Road Petrol Pump,28.64486,77.19333
925,U02142,Chanakyapuri Police Station,28.60378,77.1965
926,U02148,Chanakya Puri Police Station,28.60361,77.19663
927,U02194,Teen Murti,28.60611,77.1989
928,U02197,Teen Murti,28.60575,77.19908
929,U02206,South Avenue,28.61011,77.19913
930,U02213,South Avanue,28.61026,77.19935
931,U02352,Sena Bhawan,28.60826,77.20668
932,U02363,Sena Bhawan,28.60813,77.20665
933,U02483,Vikas Sadan,28.57655,77.21336
934,U02523,Shivaji Stadium Terminal,28.63205,77.21553
935,U02554,Claridges Hotel,28.60203,77.2177
936,U02555,Claridges Hotel,28.60246,77.21786
937,U02576,Windsor Place,28.61778,77.21868
938,U02578,Windsor Place,28.6179,77.21881
939,U02581,Eastern Court,28.62381,77.21903
940,U02583,Eastern Court,28.62218,77.21916
941,U02584,Indian Oil Bhawan,28.62858,77.2194
942,U02587,Tolstoy Marg,28.62618,77.22148
943,U02591,Prithvi Raj Road,28.59745,77.22001
944,U02724,Homeopathic College,28.5719,77.22738
945,U02742,Sujan Singh Park,28.59921,77.22835
946,U02747,Bharti Nagar,28.59781,77.2284
947,U02756,Dayal Singh College,28.59243,77.22871
948,U02768,Fly Over Sewa nagar,28.5789,77.2293
949,U02769,Pragati Vihar,28.58775,77.22925
950,U02775,Sewa Nagar Flyover,28.57856,77.22953
951,U02777,Pragati Vihar,28.58716,77.2296
952,U02795,ISBT,28.671186,77.231106
953,U02900,Zoo,28.60836,77.24018
954,U02907,Pragati Maidan,28.618517,77.240167
955,U02962,ITO AGCR,28.6282,77.245
956,U02973,ITO AGCR,28.6279,77.2443
957,U03048,Delhi Secretariat,28.62825,77.25133
958,U03055,Delhi Secretariat,28.62795,77.25243
959,U03157,Rainy Well,28.62825,77.26068
960,U03160,Rainy Well,28.62805,77.26096
961,U03304,CPWD Office,28.608679,77.278331
962,U03337,Kanti Nagar Extension,28.67051,77.2807
963,U03340,Kanti Nagar Extension,28.67078,77.2808
964,U03343,Jharkhandi,28.667807,77.28199
965,U03346,Jharkhandi,28.66781,77.28225
966,U03349,Shyam Lal College,28.67305,77.28251
967,U03350,Shyam Lal College,28.67363,77.28353
968,U03360,East Azad Nagar,28.666569,77.283234
969,U03384,East Azad Nagar,28.663981,77.285585
970,U03392,Swaran Cinema,28.66265,77.28635
